COMMON NAME	SCIENTIFIC NAME	OBSERVATION COUNT	STATE	COUNTY	LOCALITY	LATITUDE	LONGITUDE	OBSERVATION DATE	OBSERVER ID
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Artichoke Reservoir	42.8029894	-70.9312963	11/27/2016	obsr292096
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	Field at 557 Sudbury Road	42.4463881	-71.3619947	12/12/2016	obsr323115
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"US-Massachusetts-West Newbury - 42.793x-70.938 - Nov 12, 2016 4:05 PM"	42.7926154	-70.9380535	11/12/2016	obsr533075
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Common Pastures	42.7938891	-70.906105	11/11/2016	obsr430821
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr605291
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr283769
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr222258
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr326286
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	artichoke res at Rodgers St	42.793905	-70.938368	11/13/2016	obsr38395
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampshire	UMass Amherst--campus pond	42.389614	-72.5262451	12/10/2016	obsr332870
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	US-MA-Ipswich-106 Essex Rd - 42.6557x-70.8137	42.655671	-70.813745	12/3/2016	obsr555537
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr549493
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr748432
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	US-MA-West Newbury-43 Moulton St - 42.7827x-70.9548	42.782679	-70.954816	11/7/2016	obsr415316
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Wet Meadows Viewing Platform, Scotland Rd, Newbury"	42.7884896	-70.9094299	12/2/2016	obsr241751
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	Great Meadows NWR--Concord Unit	42.4751409	-71.3295084	12/15/2016	obsr28538
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	US-MA-Concord-578-598 Sudbury Rd - 42.4467x-71.3619	42.446716	-71.361882	12/12/2016	obsr517202
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	12/23/2016	obsr681928
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	12/3/2016	obsr52135
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	12/20/2016	obsr119760
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	12/25/2016	obsr487706
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr567603
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr52356
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr553569
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Wet Meadows Viewing Platform, Scotland Rd, Newbury"	42.7884896	-70.9094299	11/10/2016	obsr164981
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Wet Meadows Viewing Platform, Scotland Rd, Newbury"	42.7884896	-70.9094299	12/2/2016	obsr367849
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	Cambridge Reservoir	42.4010236	-71.2682247	12/4/2016	obsr267346
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	Great Meadows NWR--Concord Unit	42.4751409	-71.3295084	12/15/2016	obsr208478
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	Great Meadows NWR--Concord Unit	42.4751409	-71.3295084	12/15/2016	obsr275518
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampshire	Meadow St. fields	42.4058721	-72.5459862	12/6/2016	obsr195140
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	US-MA-Newburyport-95-119 Turkey Hill Rd - 42.7983x-70.9266	42.798288	-70.92664	11/27/2016	obsr146373
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	Rt2 / Sudbury Road field	42.4470848	-71.3620806	12/11/2016	obsr197067
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	12/20/2016	obsr643030
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr313610
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr358031
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr284949
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr154104
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	"Nine Acre Corner, Concord"	42.4185144	-71.3713932	12/7/2016	obsr18764
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Wet Meadows Viewing Platform, Scotland Rd, Newbury"	42.7884896	-70.9094299	12/2/2016	obsr404697
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampshire	UMass Amherst--campus pond	42.389614	-72.5262451	12/7/2016	obsr627503
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	Great Meadows NWR--Concord Unit	42.4751409	-71.3295084	12/15/2016	obsr267346
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampshire	UMass Amherst--campus pond	42.389614	-72.5262451	12/6/2016	obsr452790
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Joppa Park, Newburyport"	42.8064883	-70.857895	11/24/2016	obsr28391
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Artichoke Dairy, Rogers Street"	42.7947551	-70.9363174	11/13/2016	obsr199703
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr227890
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr56146
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr124513
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Wet Meadows Viewing Platform, Scotland Rd, Newbury"	42.7884896	-70.9094299	12/2/2016	obsr50118
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampshire	UMass Amherst--campus pond	42.389614	-72.5262451	12/9/2016	obsr285555
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Cherry Hill Reservoir - West Newbury, MA"	42.7821732	-70.9549856	11/19/2016	obsr628387
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	US-MA-Ipswich-121 Argilla Rd - 42.6638x-70.8115	42.663799	-70.811486	12/4/2016	obsr285326
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	US-MA-Ipswich-106 Essex Rd - 42.6557x-70.8137	42.655671	-70.813745	12/3/2016	obsr554244
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	12/25/2016	obsr330251
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"US-Massachusetts-West Newbury - 42.793x-70.938 - Nov 12, 2016 4:05 PM"	42.7926154	-70.9380535	11/12/2016	obsr354654
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr231574
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr176060
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Wet Meadows Viewing Platform, Scotland Rd, Newbury"	42.7884896	-70.9094299	12/2/2016	obsr94978
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Wet Meadows Viewing Platform, Scotland Rd, Newbury"	42.7884896	-70.9094299	12/2/2016	obsr554244
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	557 Sudbury Road	42.4466663	-71.3612828	12/11/2016	obsr345067
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Wet Meadows Viewing Platform, Scotland Rd, Newbury"	42.7884896	-70.9094299	11/21/2016	obsr131673
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	Great Meadows NWR--Concord Unit	42.4751409	-71.3295084	12/15/2016	obsr193813
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	US-MA-Concord-578-598 Sudbury Rd - 42.4466x-71.3612	42.446562	-71.361231	12/11/2016	obsr194433
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Artichoke Reservoir	42.8029894	-70.9312963	11/27/2016	obsr772799
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Artichoke Reservoir	42.8029894	-70.9312963	12/1/2016	obsr487706
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	12/28/2016	obsr326432
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Common Pastures	42.7938891	-70.906105	11/25/2016	obsr352663
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Artichoke Dairy, Rogers Street"	42.7947551	-70.9363174	11/12/2016	obsr317316
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr50118
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Ipswich - Essex Road	42.6591382	-70.8255127	12/28/2016	obsr203715
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Artichoke Reservoir	42.8029894	-70.9312963	11/13/2016	obsr293820
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr802128
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	"Nine Acre Corner, Concord"	42.4185144	-71.3713932	12/10/2016	obsr199574
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr169965
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr290902
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampshire	Stockbridge St.	42.392288	-72.5578523	12/6/2016	obsr446722
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampden	Pynchon Point	42.0823944	-72.5855112	1/16/2016	obsr215634
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Artichoke Reservoir	42.8029894	-70.9312963	11/11/2016	obsr43977
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	US-MA-Concord-578-598 Sudbury Rd - 42.4467x-71.3619	42.446716	-71.361882	12/12/2016	obsr91307
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Artichoke Reservoir	42.8029894	-70.9312963	11/27/2016	obsr146255
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Artichoke Reservoir	42.8029894	-70.9312963	11/27/2016	obsr676084
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Artichoke Reservoir	42.8029894	-70.9312963	11/13/2016	obsr274797
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Artichoke Dairy, Rogers Street"	42.7947551	-70.9363174	11/12/2016	obsr325709
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr434805
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr37488
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr111428
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr138638
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr487706
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr675650
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Wet Meadows Viewing Platform, Scotland Rd, Newbury"	42.7884896	-70.9094299	11/10/2016	obsr102367
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	"field, Plainfield and Powdermill"	42.4298763	-71.3876152	12/7/2016	obsr271736
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	US-Massachusetts-Newbury-106 Scotland Road - 42.788x-70.909	42.7884726	-70.9093588	11/10/2016	obsr165859
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Artichoke Reservoir	42.8029894	-70.9312963	11/13/2016	obsr741153
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	12/3/2016	obsr487706
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Artichoke Dairy, Rogers Street"	42.7947551	-70.9363174	11/13/2016	obsr757741
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Middlesex	"Nine Acre Corner, Concord"	42.4185144	-71.3713932	12/8/2016	obsr753016
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/28/2016	obsr647210
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr272549
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampshire	UMass Amherst--campus pond	42.389614	-72.5262451	12/6/2016	obsr729065
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Artichoke Reservoir	42.8029894	-70.9312963	11/27/2016	obsr201997
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Artichoke Reservoir	42.8029894	-70.9312963	11/11/2016	obsr213542
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	US-MA-Ipswich-106 Essex Rd - 42.6557x-70.8137	42.655671	-70.813745	12/3/2016	obsr367849
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr292223
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr52135
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	US-MA-Ipswich-121 Argilla Rd - 42.6638x-70.8115	42.663799	-70.811486	12/4/2016	obsr168035
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	12/22/2016	obsr131745
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/10/2016	obsr820888
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/7/2016	obsr283658
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	Cherry Hill Reservoir	42.7811653	-70.9525394	11/8/2016	obsr179552
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Wet Meadows Viewing Platform, Scotland Rd, Newbury"	42.7884896	-70.9094299	12/2/2016	obsr725368
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	US-MA-Newburyport-109-117 Hale St - 42.8028x-70.9116	42.802765	-70.911627	11/26/2016	obsr172190
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Wet Meadows Viewing Platform, Scotland Rd, Newbury"	42.7884896	-70.9094299	12/2/2016	obsr515147
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampshire	UMass Amherst--campus pond	42.389614	-72.5262451	12/9/2016	obsr287725
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Hampshire	UMass Amherst--campus pond	42.389614	-72.5262451	12/6/2016	obsr106548
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/29/2017	obsr343754
Pink-footed Goose	Anser brachyrhynchus	1	Massachusetts	Essex	"Argilla-Northgate-Essex Rd. Fields Complex, Ipswich"	42.6613998	-70.8144121	1/6/2017	obsr375780
Barnacle Goose	Branta leucopsis	1	Massachusetts	Hampden	Longmeadow Sandbar West Rd	42.0578804	-72.5987399	12/9/2017	obsr101012
Tundra Swan	Cygnus columbianus	1	Massachusetts	Middlesex	Farrar Pond X Rt. 117--Lincoln	42.4184341	-71.3594627	11/10/2017	obsr132607
Tundra Swan	Cygnus columbianus	1	Massachusetts	Middlesex	Farrar Pond	42.4131282	-71.3541412	11/10/2017	obsr320776
Tundra Swan	Cygnus columbianus	1	Massachusetts	Middlesex	Farrar Pond	42.4167718	-71.3580894	11/10/2017	obsr146255
Tundra Swan	Cygnus columbianus	1	Massachusetts	Middlesex	Farrar Pond	42.4167718	-71.3580894	11/10/2017	obsr201997
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	11/1/2016	obsr146373
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	10/29/2016	obsr326286
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	11/5/2016	obsr197067
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	12/1/2016	obsr554244
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/23/2016	obsr407714
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/23/2016	obsr130978
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/18/2016	obsr131080
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/12/2016	obsr279564
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	11/19/2016	obsr7870
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	12/4/2016	obsr285326
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	12/16/2016	obsr748432
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/24/2016	obsr199574
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/24/2016	obsr39970
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/15/2016	obsr675650
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/17/2016	obsr611907
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/18/2016	obsr314690
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	11/5/2016	obsr326286
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/15/2016	obsr622859
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/17/2016	obsr687923
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/9/2016	obsr335122
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/23/2016	obsr422458
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	12/15/2016	obsr434805
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/24/2016	obsr209079
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/9/2016	obsr177861
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/20/2016	obsr453690
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	12/2/2016	obsr367849
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	10/25/2016	obsr772799
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	11/29/2016	obsr224862
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/14/2016	obsr292223
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/11/2016	obsr231574
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/17/2016	obsr681183
Tufted Duck	Aythya fuligula	1	Massachusetts	Nantucket	Nantucket Island	41.27317	-70.0527563	12/31/2016	obsr148089
Tufted Duck	Aythya fuligula	1	Massachusetts	Nantucket	Sesachacha Pond	41.297606	-69.9805927	12/31/2016	obsr110716
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	12/1/2016	obsr422245
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	12/2/2016	obsr131201
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/14/2016	obsr453690
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/17/2016	obsr51083
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/24/2016	obsr272549
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/8/2016	obsr176902
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	11/29/2016	obsr39970
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	10/23/2016	obsr283884
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Veasey Memorial Park	42.7339383	-71.0499401	11/5/2016	obsr1325027
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/17/2016	obsr533075
Tufted Duck	Aythya fuligula	1	Massachusetts	Nantucket	Sesachacha Pond	41.297606	-69.9805927	12/31/2016	obsr127404
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	11/25/2016	obsr343768
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/15/2016	obsr43977
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/6/2016	obsr130978
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	11/6/2016	obsr627503
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/8/2016	obsr345095
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/12/2016	obsr41657
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/23/2016	obsr320776
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	12/21/2016	obsr119760
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/24/2016	obsr647210
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	10/24/2016	obsr625984
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	11/28/2016	obsr415316
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	12/2/2016	obsr404697
Tufted Duck	Aythya fuligula	1	Massachusetts	Nantucket	Sesachacha Pond	41.297606	-69.9805927	12/31/2016	obsr203131
Tufted Duck	Aythya fuligula	1	Massachusetts	Nantucket	Sesachacha Pond	41.297606	-69.9805927	12/31/2016	obsr323838
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	US-MA-Groveland-1 Center St - 42.7330x-71.0571	42.733047	-71.057086	11/12/2016	obsr551758
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	11/29/2016	obsr234655
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Johnson's Pond, Groveland"	42.7336878	-71.0580805	11/9/2016	obsr229136
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/17/2016	obsr354654
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Kenoza Lake	42.7926294	-71.0636044	1/8/2016	obsr51083
