common_name,scientific_name,observation_count,state,county,locality,latitude,longitude,observation_date,observer_id,geom
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich US-MA,41.691301,-70.06856,1/30/2020,obsr282210,0101000020E610000015747B49638451C09758198D7CD84440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich US-MA,41.691301,-70.06856,1/30/2020,obsr282210,0101000020E610000015747B49638451C09758198D7CD84440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich US-MA,41.691301,-70.06856,1/30/2020,obsr282210,0101000020E610000015747B49638451C09758198D7CD84440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich US-MA,41.691301,-70.06856,1/30/2020,obsr282210,0101000020E610000015747B49638451C09758198D7CD84440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/7/2020,obsr91307,0101000020E61000004B260230799051C062516C6006D94440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich US-MA,41.691301,-70.06856,1/30/2020,obsr137539,0101000020E610000015747B49638451C09758198D7CD84440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich US-MA,41.691301,-70.06856,1/30/2020,obsr137539,0101000020E610000015747B49638451C09758198D7CD84440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich US-MA,41.691301,-70.06856,1/30/2020,obsr137539,0101000020E610000015747B49638451C09758198D7CD84440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich US-MA,41.691301,-70.06856,1/30/2020,obsr137539,0101000020E610000015747B49638451C09758198D7CD84440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/7/2020,obsr923857,0101000020E61000004B260230799051C062516C6006D94440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Hampshire,"Amherst, Ma",42.3776836,-72.5157822,4/19/2020,obsr700319,0101000020E6100000F9365893022152C0261EABEF57304540
Barnacle Goose,Branta leucopsis,2,Massachusetts,Bristol,lake street,41.7391117,-70.905507,1/18/2020,obsr816846,0101000020E610000024D3A1D3F3B951C0A5CB51369BDE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,283 Hartley Rd. Rochester,41.7534833,-70.8504561,1/16/2020,obsr356118,0101000020E6100000C20B6CDF6DB651C084CA092472E04440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Madaket,41.2700656,-70.1985168,3/5/2020,obsr203131,0101000020E610000038EDCE7FB48C51C027E3738291A24440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,2/15/2020,obsr343028,0101000020E610000002D53F88649F51C099D711876CDE4440
Mew Gull,Larus canus,1,Massachusetts,Bristol,Gooseberry Neck,41.4869773,-71.0375977,1/20/2020,obsr621446,0101000020E6100000E9F92E0068C251C07BB2AC4555BE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/7/2020,obsr162991,0101000020E610000002D53F88649F51C099D711876CDE4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Madaket,41.2700656,-70.1985168,3/23/2020,obsr203131,0101000020E610000038EDCE7FB48C51C027E3738291A24440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/11/2020,obsr352663,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/10/2020,obsr473682,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,2/22/2020,obsr8309,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/29/2020,obsr7870,0101000020E610000002D53F88649F51C099D711876CDE4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Madaket,41.2700656,-70.1985168,2/3/2020,obsr203131,0101000020E610000038EDCE7FB48C51C027E3738291A24440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/10/2020,obsr356118,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/5/2020,obsr188812,0101000020E610000002D53F88649F51C099D711876CDE4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/13/2020,obsr140275,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/13/2020,obsr140275,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/16/2020,obsr131797,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/14/2020,obsr97901,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/23/2020,obsr561480,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/23/2020,obsr757557,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Halibut Point SP,42.6910153,-70.6317011,2/3/2020,obsr165859,0101000020E6100000395673CA6DA851C08F44793073584540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/16/2020,obsr171350,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/23/2020,obsr608204,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/16/2020,obsr131797,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Halibut Point SP,42.6910153,-70.6317011,1/24/2020,obsr622859,0101000020E6100000395673CA6DA851C08F44793073584540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/16/2020,obsr177226,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/23/2020,obsr141382,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Halibut Point SP,42.6910153,-70.6317011,1/6/2020,obsr56146,0101000020E6100000395673CA6DA851C08F44793073584540
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Franklin,Wickett Pond,42.5502526,-72.4328739,6/10/2020,obsr1768180,0101000020E6100000B0F2BA34B41B52C0FDC45CAD6E464540
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Nantucket--Massasoit Bridge,41.2721783,-70.1856422,1/12/2020,obsr323931,0101000020E61000007B70D28FE18B51C0279710BDD6A24440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Nantucket--Massasoit Bridge,41.2721783,-70.1856422,1/12/2020,obsr323931,0101000020E61000007B70D28FE18B51C0279710BDD6A24440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Orleans,41.7932374,-70.0082546,3/6/2020,obsr1385838,0101000020E6100000A9424D3E878051C0677B99CD88E54440
Mew Gull,Larus canus,1,Massachusetts,Essex,"King's Beach, Lynn/Swampscott",42.4667154,-70.9221983,2/16/2020,obsr1179899,0101000020E610000051BB044C05BB51C010C58954BD3B4540
Mew Gull,Larus canus,1,Massachusetts,Essex,"King's Beach, Lynn/Swampscott",42.4667154,-70.9221983,2/16/2020,obsr1179899,0101000020E610000051BB044C05BB51C010C58954BD3B4540
Western Tanager,Piranga ludoviciana,1,Massachusetts,Hampshire,AMHERST,42.3797223,-72.5306222,4/18/2020,obsr7870,0101000020E610000005E2D0B6F52152C0EC0786BD9A304540
Mew Gull,Larus canus,2,Massachusetts,Essex,"King's Beach, Lynn/Swampscott",42.4667154,-70.9221983,1/31/2020,obsr131414,0101000020E610000051BB044C05BB51C010C58954BD3B4540
Mew Gull,Larus canus,2,Massachusetts,Essex,"King's Beach, Lynn/Swampscott",42.4667154,-70.9221983,1/31/2020,obsr131414,0101000020E610000051BB044C05BB51C010C58954BD3B4540
Barnacle Goose,Branta leucopsis,2,Massachusetts,Bristol,Acushnet Golf View Road,41.7240451,-70.892327,1/20/2020,obsr290902,0101000020E61000009E95B4E21BB951C01EAA8482ADDC4440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,West Beach,42.5611864,-70.8047444,2/2/2020,obsr453690,0101000020E6100000E8E8A7EE80B351C0E07AB9F4D4474540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,West Beach,42.5611864,-70.8047444,2/4/2020,obsr341720,0101000020E6100000E8E8A7EE80B351C0E07AB9F4D4474540
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Brewster, Ma",41.726192,-70.079832,1/10/2020,obsr38456,0101000020E6100000274BADF71B8551C0F44E05DCF3DC4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Brewster, Ma",41.726192,-70.079832,1/10/2020,obsr38456,0101000020E6100000274BADF71B8551C0F44E05DCF3DC4440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/9/2020,obsr757557,0101000020E61000004B260230799051C062516C6006D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,"Dennis Pond Beach, Yarmouth, Massachusetts, US (41.698, -70.249)",41.6976834,-70.2489552,5/9/2020,obsr165859,0101000020E6100000D38ACAE1EE8F51C026FB8CB04DD94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/16/2020,obsr586181,0101000020E61000004B260230799051C062516C6006D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/16/2020,obsr586181,0101000020E61000004B260230799051C062516C6006D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/7/2020,obsr1162163,0101000020E61000004B260230799051C062516C6006D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Plymouth,"Henry Drive, Manomet stakeout Purple Gallinule",41.9201664,-70.5631524,5/15/2020,obsr132883,0101000020E61000007E2A5DB00AA451C064703903C8F54440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Plymouth,"Henry Drive, Manomet stakeout Purple Gallinule",41.9201664,-70.5631524,5/15/2020,obsr132883,0101000020E61000007E2A5DB00AA451C064703903C8F54440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/20/2020,obsr126092,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,2/26/2020,obsr408164,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/23/2020,obsr345753,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/21/2020,obsr408164,0101000020E610000002D53F88649F51C099D711876CDE4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Madaket,41.2700656,-70.1985168,1/26/2020,obsr203131,0101000020E610000038EDCE7FB48C51C027E3738291A24440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Madaket,41.2700656,-70.1985168,1/26/2020,obsr203131,0101000020E610000038EDCE7FB48C51C027E3738291A24440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/24/2020,obsr408164,0101000020E610000002D53F88649F51C099D711876CDE4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/14/2020,obsr586181,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/14/2020,obsr586181,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Tufted Duck,Aythya fuligula,2,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/25/2020,obsr184547,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Tufted Duck,Aythya fuligula,2,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/25/2020,obsr184547,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/15/2020,obsr1216603,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/23/2020,obsr950090,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/15/2020,obsr296640,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/24/2020,obsr251733,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/13/2020,obsr17450,0101000020E61000004B260230799051C062516C6006D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/13/2020,obsr17450,0101000020E61000004B260230799051C062516C6006D94440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/15/2020,obsr193866,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Halibut Point SP,42.6910153,-70.6317011,2/25/2020,obsr272549,0101000020E6100000395673CA6DA851C08F44793073584540
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Halibut Point SP,42.6910153,-70.6317011,1/29/2020,obsr283449,0101000020E6100000395673CA6DA851C08F44793073584540
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/22/2020,obsr197067,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/23/2020,obsr495061,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Halibut Point SP,42.6910153,-70.6317011,2/23/2020,obsr222258,0101000020E6100000395673CA6DA851C08F44793073584540
Barnacle Goose,Branta leucopsis,2,Massachusetts,Bristol,"Lake Street, Acushnet",41.7384164,-70.9073496,1/19/2020,obsr17927,0101000020E61000007A820E0412BA51C03F6AB86D84DE4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Bristol,"Dighton, MA--Main Street",41.8167376,-71.1421573,1/1/2020,obsr1309165,0101000020E6100000CF98EE1A19C951C0EFB490DB8AE84440
Tufted Duck,Aythya fuligula,2,Massachusetts,Barnstable,"Hinckleys Pond, Harwich",41.7143786,-70.0913572,2/1/2020,obsr953305,0101000020E61000004490DECBD88551C02CFB09C270DB4440
Tufted Duck,Aythya fuligula,2,Massachusetts,Barnstable,"Hinckleys Pond, Harwich",41.7143786,-70.0913572,2/1/2020,obsr953305,0101000020E61000004490DECBD88551C02CFB09C270DB4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Nantucket--Massasoit Bridge,41.2721783,-70.1856422,1/11/2020,obsr1226473,0101000020E61000007B70D28FE18B51C0279710BDD6A24440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Nantucket--Massasoit Bridge,41.2721783,-70.1856422,1/11/2020,obsr1226473,0101000020E61000007B70D28FE18B51C0279710BDD6A24440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,"Dennis Pond, Yarmouth",41.6971589,-70.2492245,5/6/2020,obsr337677,0101000020E61000002A37514BF38F51C0C3CEB9803CD94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,"100â€“154 Summer St, Yarmouth Port US-MA (41.6978,-70.2488)",41.697848,-70.248778,5/16/2020,obsr800528,0101000020E6100000B77D8FFAEB8F51C01DCA501553D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,"100â€“154 Summer St, Yarmouth Port US-MA (41.6978,-70.2488)",41.697848,-70.248778,5/16/2020,obsr800528,0101000020E6100000B77D8FFAEB8F51C01DCA501553D94440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/9/2020,obsr517202,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/9/2020,obsr517202,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/9/2020,obsr517202,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/9/2020,obsr517202,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond Conservation Land,41.6939389,-70.2542602,4/21/2020,obsr38456,0101000020E61000002AEB92CC459051C00B7668FDD2D84440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich,41.693953,-70.036961,1/20/2020,obsr38456,0101000020E61000008F8EAB915D8251C005FBAF73D3D84440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich,41.693953,-70.036961,1/20/2020,obsr38456,0101000020E61000008F8EAB915D8251C005FBAF73D3D84440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich,41.693953,-70.036961,1/20/2020,obsr38456,0101000020E61000008F8EAB915D8251C005FBAF73D3D84440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich,41.693953,-70.036961,1/20/2020,obsr38456,0101000020E61000008F8EAB915D8251C005FBAF73D3D84440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Harwich,41.693953,-70.036961,1/20/2020,obsr38456,0101000020E61000008F8EAB915D8251C005FBAF73D3D84440
Mew Gull,Larus canus,1,Massachusetts,Essex,"King's Beach, Lynn/Swampscott",42.4667154,-70.9221983,2/16/2020,obsr51667,0101000020E610000051BB044C05BB51C010C58954BD3B4540
Mew Gull,Larus canus,1,Massachusetts,Essex,"King's Beach, Lynn/Swampscott",42.4667154,-70.9221983,2/16/2020,obsr51667,0101000020E610000051BB044C05BB51C010C58954BD3B4540
Mew Gull,Larus canus,1,Massachusetts,Essex,"King's Beach, Lynn/Swampscott",42.4667154,-70.9221983,2/17/2020,obsr1442669,0101000020E610000051BB044C05BB51C010C58954BD3B4540
Mew Gull,Larus canus,1,Massachusetts,Essex,"King's Beach, Lynn/Swampscott",42.4667154,-70.9221983,2/4/2020,obsr201997,0101000020E610000051BB044C05BB51C010C58954BD3B4540
Mew Gull,Larus canus,1,Massachusetts,Essex,"King's Beach, Lynn/Swampscott",42.4667154,-70.9221983,2/4/2020,obsr201997,0101000020E610000051BB044C05BB51C010C58954BD3B4540
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"295 Hartley Road, Rochester, Massachusetts, US (41.754, -70.85)",41.7538696,-70.8498394,2/27/2020,obsr231574,0101000020E61000008B76CBC463B651C06CB98ECC7EE04440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,West Beach,42.5611864,-70.8047444,2/4/2020,obsr643021,0101000020E6100000E8E8A7EE80B351C0E07AB9F4D4474540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,West Beach,42.5611864,-70.8047444,2/9/2020,obsr16646,0101000020E6100000E8E8A7EE80B351C0E07AB9F4D4474540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,West Beach,42.5611864,-70.8047444,2/2/2020,obsr667470,0101000020E6100000E8E8A7EE80B351C0E07AB9F4D4474540
Barnacle Goose,Branta leucopsis,2,Massachusetts,Bristol,Riverside Park,41.6607885,-70.9227158,1/26/2020,obsr124616,0101000020E6100000292092C60DBB51C05589B2B794D44440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/5/2020,obsr181463,0101000020E61000004B260230799051C062516C6006D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/8/2020,obsr97901,0101000020E61000004B260230799051C062516C6006D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/8/2020,obsr583776,0101000020E61000004B260230799051C062516C6006D94440
Franklin's Gull,Leucophaeus pipixcan,1,Massachusetts,Barnstable,"Race Point Beach, Provincetown",42.0786041,-70.2249098,6/21/2020,obsr162991,0101000020E610000032E312EC648E51C06F6AFBB20F0A4540
Mew Gull,Larus canus,1,Massachusetts,Essex,"Lowlands Park, Nahant",42.428497,-70.932306,2/7/2020,obsr953305,0101000020E610000055F7C8E6AABB51C091B75CFDD8364540
Mew Gull,Larus canus,1,Massachusetts,Essex,"Lowlands Park, Nahant",42.428497,-70.932306,2/7/2020,obsr953305,0101000020E610000055F7C8E6AABB51C091B75CFDD8364540
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,2/29/2020,obsr671739,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/28/2020,obsr586181,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/13/2020,obsr408164,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,2/24/2020,obsr408164,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/19/2020,obsr403714,0101000020E610000002D53F88649F51C099D711876CDE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Bristol,Acushnet River Slocum St. bridge,41.6780843,-70.9169197,1/25/2020,obsr621446,0101000020E6100000B823F7CFAEBA51C02D376277CBD64440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/11/2020,obsr39559,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/11/2020,obsr39559,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Hampshire,Amherst,42.380061,-72.518921,4/19/2020,obsr902368,0101000020E61000004A0D6D00362152C016BEBED6A5304540
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/18/2020,obsr342615,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/15/2020,obsr145250,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/23/2020,obsr1197424,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/15/2020,obsr33933,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/15/2020,obsr97018,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Halibut Point SP,42.6910153,-70.6317011,2/23/2020,obsr131029,0101000020E6100000395673CA6DA851C08F44793073584540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/23/2020,obsr615830,0101000020E610000034F21E0CE1B551C0E916708566DE4440
